image_id,digit_label,split,source_file
digit_2_0064.png,2,train,Screenshot 2026-08-22 221311.png
digit_2_0065.png,2,train,Screenshot 2026-08-22 221320.png
digit_2_0066.png,2,train,Screenshot 2026-08-22 221323.png
digit_2_0067.png,2,train,Screenshot 2026-08-22 221327.png
digit_2_0068.png,2,test,Screenshot 2026-08-22 221331.png
digit_2_0069.png,2,test,Screenshot 2026-08-22 221336.png
digit_2_0070.png,2,test,Screenshot 2026-08-22 221341.png
digit_2_0071.png,2,train,Screenshot 2026-08-22 221344.png
digit_2_0072.png,2,train,Screenshot 2026-08-22 221348.png
digit_2_0073.png,2,test,Screenshot 2026-08-22 221352.png
digit_2_0074.png,2,train,Screenshot 2026-08-22 221356.png
digit_2_0075.png,2,test,Screenshot 2026-08-22 221405.png
digit_2_0076.png,2,train,Screenshot 2026-08-22 221408.png
digit_2_0077.png,2,train,Screenshot 2026-08-22 221412.png
digit_2_0078.png,2,train,Screenshot 2026-08-22 221418.png
digit_2_0079.png,2,train,Screenshot 2026-08-22 221423.png
digit_2_0080.png,2,train,Screenshot 2026-08-22 221429.png
digit_2_0081.png,2,train,Screenshot 2026-08-22 221432.png
digit_2_0082.png,2,train,Screenshot 2026-08-22 221438.png
digit_2_0083.png,2,train,Screenshot 2026-08-22 221444.png
digit_2_0084.png,2,train,Screenshot 2026-08-22 221451.png
digit_2_0085.png,2,train,Screenshot 2026-08-22 221454.png
digit_2_0086.png,2,test,Screenshot 2026-08-22 221500.png
digit_2_0087.png,2,train,Screenshot 2026-08-22 221505.png
digit_2_0088.png,2,train,Screenshot 2026-08-22 221511.png
digit_2_0089.png,2,train,Screenshot 2026-08-22 221515.png
digit_2_0090.png,2,test,Screenshot 2026-08-22 221523.png
digit_2_0091.png,2,train,Screenshot 2026-08-22 221529.png
digit_2_0092.png,2,train,Screenshot 2026-08-22 221533.png
digit_2_0093.png,2,train,Screenshot 2026-08-22 221538.png
digit_2_0094.png,2,train,Screenshot 2026-08-22 221542.png
digit_2_0095.png,2,train,Screenshot 2026-08-22 221548.png
digit_2_0096.png,2,train,Screenshot 2026-08-22 221553.png
digit_2_0097.png,2,test,Screenshot 2026-08-22 221600.png
digit_2_0098.png,2,test,Screenshot 2026-08-22 221604.png
digit_2_0099.png,2,train,Screenshot 2026-08-22 221608.png
digit_2_0100.png,2,train,Screenshot 2026-08-22 221611.png
digit_2_0101.png,2,train,Screenshot 2026-08-22 221615.png
digit_2_0102.png,2,train,Screenshot 2026-08-22 221619.png
digit_2_0103.png,2,train,Screenshot 2026-08-22 221624.png
digit_2_0104.png,2,train,Screenshot 2026-08-22 221627.png
digit_2_0105.png,2,train,Screenshot 2026-08-22 221633.png
digit_2_0106.png,2,train,Screenshot 2026-08-22 221638.png
digit_2_0107.png,2,train,Screenshot 2026-08-22 221642.png
digit_2_0108.png,2,train,Screenshot 2026-08-22 221658.png
digit_2_0109.png,2,train,Screenshot 2026-08-22 221702.png
digit_2_0110.png,2,train,Screenshot 2026-08-22 221706.png
digit_2_0111.png,2,train,Screenshot 2026-08-22 221716.png
digit_2_0112.png,2,test,Screenshot 2026-08-22 221721.png
digit_2_0113.png,2,test,Screenshot 2026-08-22 221728.png
digit_2_0114.png,2,train,Screenshot 2026-08-22 221734.png
digit_2_0115.png,2,train,Screenshot 2026-08-22 221738.png
digit_2_0116.png,2,train,Screenshot 2026-08-22 221742.png
digit_2_0117.png,2,train,Screenshot 2026-08-22 221747.png
digit_2_0118.png,2,train,Screenshot 2026-08-22 221754.png
digit_3_0001.png,3,train,20260821_225921.jpg
digit_3_0002.png,3,train,20260821_225940.jpg
digit_3_0003.png,3,train,20260821_230000.jpg
digit_3_0004.png,3,test,20260821_230018.jpg
digit_3_0005.png,3,train,20260821_230034.jpg
digit_3_0006.png,3,test,20260821_230052.jpg
digit_3_0007.png,3,train,20260821_230114.jpg
digit_3_0008.png,3,train,20260821_230129.jpg
digit_3_0009.png,3,train,20260821_230150.jpg
digit_3_0010.png,3,train,20260821_230219.jpg
digit_3_0011.png,3,train,20260821_230242.jpg
digit_3_0012.png,3,train,20260821_230300.jpg
digit_3_0013.png,3,train,20260821_230318.jpg
digit_3_0014.png,3,train,20260821_230336.jpg
digit_3_0015.png,3,train,20260821_230355.jpg
digit_3_0016.png,3,train,20260821_230416.jpg
digit_3_0017.png,3,test,20260821_230443.jpg
digit_3_0018.png,3,train,20260821_230507.jpg
digit_3_0019.png,3,test,20260821_230529.jpg
digit_3_0020.png,3,train,20260821_230552.jpg
digit_3_0021.png,3,train,20260821_230605.jpg
digit_3_0022.png,3,train,20260821_230626.jpg
digit_3_0023.png,3,train,20260821_230646.jpg
digit_3_0024.png,3,test,20260821_230704.jpg
digit_3_0025.png,3,train,20260821_230731.jpg
digit_3_0026.png,3,train,20260821_230751.jpg
digit_3_0027.png,3,train,20260821_230814.jpg
digit_3_0028.png,3,train,20260821_230831.jpg
digit_3_0029.png,3,train,20260821_230850.jpg
digit_3_0030.png,3,test,20260821_230907.jpg
digit_3_0031.png,3,train,20260821_230924.jpg
digit_3_0032.png,3,test,20260821_230941.jpg
digit_3_0033.png,3,test,20260821_231005.jpg
digit_3_0034.png,3,train,20260821_231020.jpg
digit_3_0035.png,3,test,20260821_231034.jpg
digit_3_0036.png,3,train,20260821_231049.jpg
digit_3_0037.png,3,test,20260821_231106.jpg
digit_3_0038.png,3,train,20260821_231119.jpg
digit_3_0039.png,3,train,20260821_231135.jpg
digit_3_0040.png,3,train,20260821_231157.jpg
digit_3_0041.png,3,train,20260821_231215.jpg
digit_3_0042.png,3,train,20260821_231245.jpg
digit_3_0043.png,3,train,20260821_231301.jpg
digit_3_0044.png,3,test,20260821_231316.jpg
digit_3_0045.png,3,train,20260821_231331.jpg
digit_3_0046.png,3,test,20260821_231404.jpg
digit_3_0047.png,3,train,20260821_231419.jpg
digit_3_0048.png,3,train,20260821_231436.jpg
digit_3_0049.png,3,test,20260821_231452.jpg
digit_3_0050.png,3,train,20260821_231509.jpg
digit_3_0051.png,3,train,20260821_231523.jpg
digit_3_0052.png,3,train,20260821_231539.jpg
digit_3_0053.png,3,test,20260821_231559.jpg
digit_3_0054.png,3,train,20260821_231616.jpg
digit_3_0055.png,3,train,20260821_231630.jpg
digit_3_0056.png,3,train,20260821_231642.jpg
digit_3_0057.png,3,train,20260821_231739.jpg
digit_3_0058.png,3,train,20260821_231756.jpg
digit_3_0059.png,3,train,20260821_231814.jpg
digit_3_0060.png,3,test,20260821_231843.jpg
digit_3_0061.png,3,train,20260821_231858.jpg
digit_3_0062.png,3,train,20260821_231913.jpg
digit_3_0063.png,3,test,20260821_231933.jpg
digit_3_0064.png,3,test,20260821_231951.jpg
digit_3_0065.png,3,train,20260821_232006.jpg
digit_3_0066.png,3,train,20260821_232020.jpg
digit_3_0067.png,3,test,20260821_232036.jpg
digit_3_0068.png,3,train,20260821_232048.jpg
digit_3_0069.png,3,train,20260821_232105.jpg
digit_3_0070.png,3,train,20260821_232123.jpg
digit_3_0071.png,3,train,20260821_232140.jpg
digit_3_0072.png,3,train,20260821_232232.jpg
digit_3_0073.png,3,train,20260821_232252.jpg
digit_3_0074.png,3,train,20260821_232309.jpg
digit_3_0075.png,3,train,20260821_232345.jpg
digit_3_0076.png,3,train,20260821_232359.jpg
digit_3_0077.png,3,train,20260821_232414.jpg
digit_3_0078.png,3,train,20260821_232430.jpg
digit_3_0079.png,3,train,20260821_232446.jpg
digit_3_0080.png,3,train,20260821_232459.jpg
digit_3_0081.png,3,train,20260821_232513.jpg
digit_3_0082.png,3,train,20260821_232526.jpg
digit_3_0083.png,3,train,20260821_232539.jpg
digit_3_0084.png,3,train,20260821_232555.jpg
digit_3_0085.png,3,train,20260821_232619.jpg
digit_3_0086.png,3,train,20260821_232633.jpg
digit_3_0087.png,3,train,20260821_232647.jpg
digit_3_0088.png,3,train,20260821_232701.jpg
digit_3_0089.png,3,train,20260821_232718.jpg
digit_3_0090.png,3,train,20260821_232751.jpg
digit_3_0091.png,3,test,20260821_232805.jpg
digit_3_0092.png,3,test,20260821_232819.jpg
digit_3_0093.png,3,train,20260821_232833.jpg
digit_3_0094.png,3,train,20260821_232911.jpg
digit_3_0095.png,3,train,20260821_232922.jpg
digit_3_0096.png,3,train,20260821_232934.jpg
digit_3_0097.png,3,train,20260821_232946.jpg
digit_3_0098.png,3,train,20260821_232957.jpg
digit_3_0099.png,3,train,20260821_233137.jpg
digit_3_0100.png,3,train,20260821_233202.jpg
digit_4_0001.png,4,test,4_01_cell_1_1_001.png
digit_4_0002.png,4,train,4_01_cell_1_2_002.png
digit_4_0003.png,4,train,4_01_cell_1_3_003.png
digit_4_0004.png,4,train,4_01_cell_1_4_004.png
digit_4_0005.png,4,train,4_01_cell_1_5_005.png
digit_4_0006.png,4,train,4_01_cell_1_6_006.png
digit_4_0007.png,4,train,4_01_cell_1_7_007.png
digit_4_0008.png,4,train,4_01_cell_2_1_008.png
digit_4_0009.png,4,test,4_01_cell_2_2_009.png
digit_4_0010.png,4,train,4_01_cell_2_3_010.png
digit_4_0011.png,4,train,4_01_cell_2_4_011.png
digit_4_0012.png,4,test,4_01_cell_2_5_012.png
digit_4_0013.png,4,train,4_01_cell_2_6_013.png
digit_4_0014.png,4,train,4_01_cell_2_7_014.png
digit_4_0015.png,4,train,4_01_cell_3_1_015.png
digit_4_0016.png,4,test,4_01_cell_3_2_016.png
digit_4_0017.png,4,test,4_01_cell_3_3_017.png
digit_4_0018.png,4,train,4_01_cell_3_4_018.png
digit_4_0019.png,4,test,4_01_cell_3_5_019.png
digit_4_0020.png,4,train,4_01_cell_3_6_020.png
digit_4_0021.png,4,train,4_01_cell_3_7_021.png
digit_4_0022.png,4,train,4_01_cell_4_1_022.png
digit_4_0023.png,4,test,4_01_cell_4_2_023.png
digit_4_0024.png,4,train,4_01_cell_4_3_024.png
digit_4_0025.png,4,train,4_01_cell_4_4_025.png
digit_4_0026.png,4,train,4_01_cell_4_5_026.png
digit_4_0027.png,4,train,4_01_cell_4_6_027.png
digit_4_0028.png,4,train,4_01_cell_4_7_028.png
digit_4_0029.png,4,train,4_01_cell_5_1_029.png
digit_4_0030.png,4,train,4_01_cell_5_2_030.png
digit_4_0031.png,4,train,4_01_cell_5_3_031.png
digit_4_0032.png,4,train,4_01_cell_5_4_032.png
digit_4_0033.png,4,train,4_01_cell_5_5_033.png
digit_4_0034.png,4,test,4_01_cell_5_6_034.png
